,Unnamed: 0,interview__key,interview__id,shocks__id,shocks_detail__id,v31102d,v31102a__0,v31102a__1,v31102a__2,v31102a__3,v31102a__4,v31102a__5,v31102a__6,v31102a__7,v31102a__8,v31102a__9,v31102a__10,v31102a__11,v31102a__12,v31102a__13,v31102a__14,v31102a__15,v31102a__16,v31102a__17,v31102a__18,v31102a__19,rowcode_shock,v31103,v31103a,v31103c,v31104,v31105a,v31105b,v31106a,shockmoneyloss,v31107,v31108a__1,v31108a__2,v31108a__3,v31108a__4,v31108a__5,v31108a__6,v31108a__7,v31108__40,v31108__41,v31108__42,v31108__43,v31108__3,v31108__4,v31108__5,v31108__6,v31108__7,v31108__8,v31108__9,v31108__10,v31108__11,v31108__12,v31108__13,v31108__14,v31108__15,v31108__16,v31108__17,v31108__18,v31108__19,v31108__20,v31108__21,v31108__22,v31108__23,v31108__24,v31108__25,v31108__26,v31108__27,v31108__28,v31108__29,v31108__30,v31108__31,v31108__48,v31108__49,v31108__50,v31108__51,v31108__52,v31108__53,v31108__54,v31108__55,v31108__62,v31108__63,v31108__90,v31108__98,specify_v31108,v31111,v31112a,shockdate,corryear,v31127__0,v31127__1,v31127__2,v31127__3,v31127__4,v31127__5,v31127__98,specify_v31127,shock_id_description,shocks_Group
841,841,55-11-35-32,3d82411cd4264be4bb4945bbdb0522da,1,0,No,2.0,,,,,,,,,,,,,,,,,,,,0.0,2020,Don't know,10,Low,20000.0,none,none,20000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,20.0,##N/A##,2020.0,1,0,0,0,0,0,0,,Strong increase of prices for Input,agricultural
842,842,09-19-66-12,91944892bd1b476387e5f6a5307c87c7,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,April,20,High,15000.0,none,none,15000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-04-01T00:00:00,2022.0,1,0,0,0,0,0,0,,Flooding of agricultural land,agricultural
843,843,09-19-66-12,91944892bd1b476387e5f6a5307c87c7,22,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,April,Still going on,High,none,none,none,0.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-04-01T00:00:00,2022.0,1,0,0,0,0,0,0,,Illness of household member,demographic
844,844,09-19-66-12,91944892bd1b476387e5f6a5307c87c7,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,Don't know,30,High,none,600.0,none,600.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,14.0,##N/A##,2021.0,0,0,0,0,0,1,0,หมอวัว,Pests and Livestock diseases,agricultural
845,845,35-59-69-23,f1ecf0aa47f748e298cb04fdb9670f38,24,0,No,5.0,,,,,,,,,,,,,,,,,,,,0.0,2021,January,1,Medium,30000.0,30000.0,30000.0,90000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,2021-01-01T00:00:00,2021.0,0,1,0,0,0,0,0,,Accident,demographic
846,846,86-65-37-80,e47721e0025647e5bc490b50acbebd6e,5,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,December,7,High,none,100000.0,none,100000.0,no other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,2019-12-01T00:00:00,2019.0,1,0,0,0,0,0,0,,Had to spent money because of ceremony,social
847,847,38-77-06-94,4638ee053dd24e8981de525b5190a160,90,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2022,March,1,High,none,none,1000.0,1000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3.0,2022-03-01T00:00:00,2022.0,1,0,0,0,0,0,0,,"Other, specify",others
848,848,60-26-87-97,f235055e8742435f8c0d3b320bdcffeb,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,July,30,Low,20000.0,none,none,20000.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,60.0,2019-07-01T00:00:00,2019.0,1,0,0,0,0,0,0,,Drought,agricultural
849,849,60-26-87-97,f235055e8742435f8c0d3b320bdcffeb,55,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,March,3,Low,1000.0,none,none,1000.0,some other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,7.0,2020-03-01T00:00:00,2020.0,1,0,0,0,0,0,0,,Storm,agricultural
850,850,60-26-87-97,f235055e8742435f8c0d3b320bdcffeb,55,1,Yes,,,,,,,,,,,,,,,,,,,,,1.0,2021,April,3,Low,none,none,none,0.0,some other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,4.0,2021-04-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Storm,agricultural
851,851,56-58-92-98,fb5f4ad2fd954917b5f932395d23e3c8,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,October,5,Medium,none,none,500.0,500.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2.0,2020-10-01T00:00:00,2020.0,1,0,0,0,0,0,0,,Flooding of agricultural land,agricultural
852,852,56-58-92-98,fb5f4ad2fd954917b5f932395d23e3c8,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,July,12,Medium,none,none,none,0.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,12.0,2019-07-01T00:00:00,2019.0,1,0,0,0,0,0,0,,Drought,agricultural
853,853,56-58-92-98,fb5f4ad2fd954917b5f932395d23e3c8,77,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,October,1,Medium,none,none,1000.0,1000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2.0,2021-10-01T00:00:00,2021.0,0,0,0,0,1,0,0,,Flooding on the house/homestead,economics
854,854,53-23-18-61,0cf39201023243fc91eb4efc20728522,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,August,150,High,8000.0,none,none,8000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,150.0,2021-08-01T00:00:00,2021.0,0,0,0,0,1,0,0,,Drought,agricultural
855,855,04-41-76-30,d057f44242074dc09674a77983b2265e,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,July,30,High,90000.0,none,5000.0,95000.0,most HH in village / commune,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,40.0,2019-07-01T00:00:00,2019.0,0,0,0,1,1,0,0,,Flooding of agricultural land,agricultural
856,856,04-41-76-30,d057f44242074dc09674a77983b2265e,77,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,Don't know,20,High,none,none,80000.0,80000.0,most HH in village / commune,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,##N/A##,2019.0,0,0,0,1,1,0,0,,Flooding on the house/homestead,economics
857,857,88-04-04-21,eb55907681144bcbaefa4020f39ceb78,6,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,April,1,Medium,600.0,none,10000.0,10600.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,1.0,2022-04-01T00:00:00,2022.0,0,0,0,0,1,0,0,,House damage,economics
858,858,88-04-04-21,eb55907681144bcbaefa4020f39ceb78,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,June,20,High,25000.0,500.0,5000.0,30500.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,20.0,2019-06-01T00:00:00,2019.0,0,0,0,1,1,0,0,,Flooding of agricultural land,agricultural
859,859,88-04-04-21,eb55907681144bcbaefa4020f39ceb78,77,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,July,20,Medium,3000.0,none,2000.0,5000.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,10.0,2019-07-01T00:00:00,2019.0,0,0,0,1,1,0,0,,Flooding on the house/homestead,economics
860,860,44-17-85-38,b7bf80a6a8ba45a5ad37d0fd9c59d488,5,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,October,7,Low,none,60000.0,none,60000.0,no other HH,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,7.0,2021-10-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Had to spent money because of ceremony,social
861,861,55-65-11-05,3bf8f4cdcfe64488aa96f6b1ccc3e2fe,2,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2021,February,7,High,2000.0,20000.0,none,22000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-02-01T00:00:00,2021.0,0,0,1,0,0,0,0,,Household member left the household,others
862,862,55-65-11-05,3bf8f4cdcfe64488aa96f6b1ccc3e2fe,5,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,December,7,High,none,20000.0,none,20000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,90.0,2019-12-01T00:00:00,2019.0,0,0,1,0,0,0,0,,Had to spent money because of ceremony,social
863,863,55-65-11-05,3bf8f4cdcfe64488aa96f6b1ccc3e2fe,5,1,Yes,,,,,,,,,,,,,,,,,,,,,1.0,2021,February,7,Medium,2000.0,20000.0,none,22000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,90.0,2021-02-01T00:00:00,2021.0,0,0,1,0,0,0,0,,Had to spent money because of ceremony,social
864,864,53-51-63-30,fd9d3de0879342a2b09457e87cb896cc,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,September,30,High,32500.0,none,65000.0,97500.0,most HH in province,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,14.0,2019-09-01T00:00:00,2019.0,0,0,0,1,1,0,0,,Flooding of agricultural land,agricultural
865,865,53-51-63-30,fd9d3de0879342a2b09457e87cb896cc,21,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,December,Still going on,High,37500.0,none,none,37500.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-12-01T00:00:00,2021.0,0,0,0,1,1,0,0,,Strong decrease of prices for Output,agricultural
866,866,53-51-63-30,fd9d3de0879342a2b09457e87cb896cc,22,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,May,Still going on,High,6000.0,none,none,6000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-05-01T00:00:00,2021.0,0,0,0,1,1,0,0,,Illness of household member,demographic
867,867,66-89-65-27,0dc83448ebc143239167c925426e0153,6,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,April,3,Low,none,none,800.0,800.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3.0,2020-04-01T00:00:00,2020.0,0,0,0,1,1,0,0,,House damage,economics
868,868,38-63-69-71,40041eb79d084558bdaa0bb229bcf350,2,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,June,Still going on,Medium,70000.0,80000.0,none,150000.0,no other HH,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,7.0,2021-06-01T00:00:00,2021.0,0,0,0,0,1,0,0,,Household member left the household,others
869,869,38-63-69-71,40041eb79d084558bdaa0bb229bcf350,5,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,June,5,High,70000.0,80000.0,none,150000.0,no other HH,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,7.0,2021-06-01T00:00:00,2021.0,0,0,0,0,1,0,0,,Had to spent money because of ceremony,social
870,870,38-63-69-71,40041eb79d084558bdaa0bb229bcf350,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,September,25,High,30000.0,none,none,30000.0,most HH in village / commune,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,2019-09-01T00:00:00,2019.0,0,0,0,0,1,0,0,,Flooding of agricultural land,agricultural
871,871,38-63-69-71,40041eb79d084558bdaa0bb229bcf350,21,0,No,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,0.0,2021,November,Still going on,Low,30000.0,none,none,30000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Strong decrease of prices for Output,agricultural
872,872,38-63-69-71,40041eb79d084558bdaa0bb229bcf350,22,0,No,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,0.0,2022,January,Still going on,High,8800.0,none,none,8800.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,,Illness of household member,demographic
873,873,38-63-69-71,40041eb79d084558bdaa0bb229bcf350,55,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,September,30,Medium,none,none,none,0.0,most HH in village / commune,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,2019-09-01T00:00:00,2019.0,0,0,0,0,1,0,0,,Storm,agricultural
874,874,64-46-89-94,ee332da3ef1446e3a8b6a5d9517e62c3,55,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,May,30,High,none,none,100000.0,100000.0,some other HH,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,45.0,2020-05-01T00:00:00,2020.0,0,0,0,0,1,0,0,,Storm,agricultural
875,875,27-05-42-15,184afc1747084673b9fe22a1e4d5dc0d,1,0,No,3.0,,,,,,,,,,,,,,,,,,,,0.0,2021,September,3,Medium,900.0,200.0,none,1100.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No answer,2.0,2021-09-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Strong increase of prices for Input,agricultural
876,876,27-05-42-15,184afc1747084673b9fe22a1e4d5dc0d,21,0,No,3.0,4.0,,,,,,,,,,,,,,,,,,,0.0,2021,May,30,High,3000.0,600.0,3000.0,6600.0,most HH in country,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No answer,30.0,2021-05-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Strong decrease of prices for Output,agricultural
877,877,27-05-42-15,184afc1747084673b9fe22a1e4d5dc0d,22,0,No,3.0,4.0,,,,,,,,,,,,,,,,,,,0.0,2022,January,Still going on,Medium,none,600.0,none,600.0,most HH in country,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No answer,not yet recovered,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,,Illness of household member,demographic
878,878,04-47-88-34,764f0e3ad43747c28ec528e3ecbf9505,22,0,No,1.0,2.0,10.0,,,,,,,,,,,,,,,,,,0.0,2022,April,1,High,10000.0,none,none,10000.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,not yet recovered,2022-04-01T00:00:00,2022.0,1,0,0,0,0,0,0,,Illness of household member,demographic
879,879,04-47-88-34,764f0e3ad43747c28ec528e3ecbf9505,70,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,October,1,Medium,none,none,34000.0,34000.0,no other HH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3.0,2020-10-01T00:00:00,2020.0,0,1,0,0,1,0,0,,"victim of crime (theft, robbery, etc.)",social
880,880,77-27-33-36,1a0a90a04f4c4a85b50dbaf0b53efbaa,1,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2021,Don't know,Still going on,Medium,none,none,none,0.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,##N/A##,2021.0,1,0,0,0,0,0,0,,Strong increase of prices for Input,agricultural
881,881,77-27-33-36,1a0a90a04f4c4a85b50dbaf0b53efbaa,6,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,Don't know,1,Medium,none,1000.0,600.0,1600.0,some other HH,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,1.0,##N/A##,2021.0,0,0,0,0,1,0,0,,House damage,economics
882,882,77-27-33-36,1a0a90a04f4c4a85b50dbaf0b53efbaa,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,July,10,Medium,none,600.0,600.0,1200.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10.0,2020-07-01T00:00:00,2020.0,0,0,0,1,1,0,0,,Drought,agricultural
883,883,77-27-33-36,1a0a90a04f4c4a85b50dbaf0b53efbaa,21,0,No,4.0,,,,,,,,,,,,,,,,,,,,0.0,2021,September,15,Medium,none,none,5000.0,5000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,15.0,2021-09-01T00:00:00,2021.0,0,0,0,1,0,0,0,,Strong decrease of prices for Output,agricultural
884,884,33-52-04-66,6804afbefaca4db7a8e95e4990462469,21,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2021,November,Still going on,High,20000.0,none,none,20000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Strong decrease of prices for Output,agricultural
885,885,82-05-14-81,6704956ed8294db7853b0885d92442c4,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,Don't know,30,Medium,15000.0,1500.0,none,16500.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,##N/A##,2019.0,0,0,0,0,1,0,0,,Drought,agricultural
886,886,82-05-14-81,6704956ed8294db7853b0885d92442c4,21,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,October,30,Low,10000.0,none,none,10000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2020-10-01T00:00:00,2020.0,1,0,0,0,0,0,0,,Strong decrease of prices for Output,agricultural
887,887,82-05-14-81,6704956ed8294db7853b0885d92442c4,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,September,7,Medium,none,none,none,0.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,2020-09-01T00:00:00,2020.0,1,0,0,0,0,0,0,,Pests and Livestock diseases,agricultural
888,888,39-41-15-36,da7080903e93465587a57e03933410f9,21,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2021,December,60,High,20000.0,none,none,20000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,60.0,2021-12-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Strong decrease of prices for Output,agricultural
